date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:09:13	132984/132984	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:09:13%20GMT	https://hoteltara.rs/	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/index.html	(from )
21:09:13	123/123	---M-Z	200	added ('OK')	text/plain	date:Sat,%2019%20Aug%202023%2019:09:13%20GMT	https://hoteltara.rs/robots.txt		(from )
21:09:14	42/42	---M-Z	405	error ('Method%20Not%20Allowed')	text/plain	date:Sat,%2019%20Aug%202023%2019:09:14%20GMT	https://hoteltara.rs/xmlrpc.php	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/xmlrpc.php	(from https://hoteltara.rs/)
21:09:15	24505/24505	---M-Z	200	added ('OK')	text/css	date:Thu,%2024%20Feb%202022%2016:57:29%20GMT	https://hoteltara.rs/wp-content/plugins/instagram-feed/css/sbi-styles.min.css?ver=6.0.4	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/plugins/instagram-feed/css/sbi-styles.mindc24.css	(from https://hoteltara.rs/)
21:09:15	663/663	---M-Z	200	added ('OK')	text/css	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/themes/hotello-child/style.css?ver=024acc6dcf535e3de1106b99c0208dfd	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/themes/hotello-child/style9cf1.css	(from https://hoteltara.rs/)
21:09:15	994/994	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b70756db47b24f9d9e40f662ec559b1a%22	https://hoteltara.rs/feed/	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/feed/index.html	(from https://hoteltara.rs/)
21:09:15	262024/262024	---M-Z	200	added ('OK')	text/css	date:Sun,%2031%20Jan%202021%2016:53:33%20GMT	https://hoteltara.rs/wp-content/themes/hotello/public/css/app.css?ver=1.0	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/themes/hotello/public/css/app5152.css	(from https://hoteltara.rs/)
21:09:16	39708/39708	---M-Z	200	added ('OK')	text/css	date:Sun,%2031%20Jan%202021%2016:53:43%20GMT	https://hoteltara.rs/wp-content/themes/hotello/public/vendors/font-awesome.css?ver=1.0	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/themes/hotello/public/vendors/font-awesome5152.css	(from https://hoteltara.rs/)
21:09:16	14859/14859	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2013:07:35%20GMT	https://hoteltara.rs/wp-content/uploads/stm_uploads/skin-custom.css?ver=42	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/stm_uploads/skin-custom66e3.css	(from https://hoteltara.rs/)
21:09:16	693/693	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b70756db47b24f9d9e40f662ec559b1a%22	https://hoteltara.rs/comments/feed/	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/comments/feed/index.html	(from https://hoteltara.rs/)
21:09:16	22436/22436	---M-Z	200	added ('OK')	text/css	date:Sun,%2031%20Jan%202021%2016:53:53%20GMT	https://hoteltara.rs/wp-content/themes/hotello/public/css/post/style_1.css?ver=1.0	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/themes/hotello/public/css/post/style_15152.css	(from https://hoteltara.rs/)
21:09:16	3210/3210	---M-Z	200	added ('OK')	text/css	date:Sun,%2031%20Jan%202021%2016:53:53%20GMT	https://hoteltara.rs/wp-content/themes/hotello/public/css/titlebox/style_1.css?ver=1.0	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/themes/hotello/public/css/titlebox/style_15152.css	(from https://hoteltara.rs/)
21:09:17	0/0	---M--	200	added ('OK')	text/css	date:Sun,%2031%20Jan%202021%2016:53:52%20GMT	https://hoteltara.rs/wp-content/themes/hotello/public/css/forms/frankfurt.css?ver=1.0	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/themes/hotello/public/css/forms/frankfurt5152.css	(from https://hoteltara.rs/)
21:09:17	909/909	---M-Z	200	added ('OK')	text/css	date:Sun,%2031%20Jan%202021%2016:53:52%20GMT	https://hoteltara.rs/wp-content/themes/hotello/public/css/buttons/frankfurt.css?ver=1.0	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/themes/hotello/public/css/buttons/frankfurt5152.css	(from https://hoteltara.rs/)
21:09:17	55858/55858	---M-Z	200	added ('OK')	text/css	date:Sun,%2031%20Jan%202021%2016:55:06%20GMT	https://hoteltara.rs/wp-content/themes/hotello/public/css/vendors/hotelier/frankfurt/hotelier.css?ver=1.0	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/themes/hotello/public/css/vendors/hotelier/frankfurt/hotelier5152.css	(from https://hoteltara.rs/)
21:09:17	6216/6216	---M-Z	200	added ('OK')	text/css	date:Sun,%2031%20Jan%202021%2016:54:32%20GMT	https://hoteltara.rs/wp-content/themes/hotello/public/css/header/styles/style_1.css?ver=1.0	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/themes/hotello/public/css/header/styles/style_15152.css	(from https://hoteltara.rs/)
21:09:18	61098/61098	---M-Z	200	added ('OK')	text/css	date:Sun,%2031%20Jan%202021%2016:53:58%20GMT	https://hoteltara.rs/wp-content/themes/hotello/public/fonts/stmicons/stmicons.css?ver=1.0	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/themes/hotello/public/fonts/stmicons/stmicons5152.css	(from https://hoteltara.rs/)
21:09:18	95021/95021	---M-Z	200	added ('OK')	text/css	date:Sat,%2020%20May%202023%2015:44:50%20GMT	https://hoteltara.rs/wp-includes/css/dist/block-library/style.min.css?ver=024acc6dcf535e3de1106b99c0208dfd	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-includes/css/dist/block-library/style.min9cf1.css	(from https://hoteltara.rs/)
21:09:18	217/217	---M-Z	200	added ('OK')	text/css	date:Sat,%2004%20Feb%202023%2013:26:24%20GMT	https://hoteltara.rs/wp-includes/css/classic-themes.min.css?ver=1	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-includes/css/classic-themes.min68b3.css	(from https://hoteltara.rs/)
21:09:18	2803/2803	---M-Z	200	added ('OK')	text/css	date:Sat,%2004%20Feb%202023%2013:27:39%20GMT	https://hoteltara.rs/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.7.3	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/plugins/contact-form-7/includes/css/styles76f3.css	(from https://hoteltara.rs/)
21:09:19	60385/60385	---M-Z	200	added ('OK')	text/css	date:Sun,%2031%20Jan%202021%2017:27:15%20GMT	https://hoteltara.rs/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.3.6	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/plugins/revslider/public/assets/css/rs60587.css	(from https://hoteltara.rs/)
21:09:19	20179/20179	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Nov%202021%2012:31:37%20GMT	https://hoteltara.rs/wp-content/plugins/wp-hotelier/assets/css/frontend/hotelier.css?ver=2.6.3	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/plugins/wp-hotelier/assets/css/frontend/hotelier6fca.css	(from https://hoteltara.rs/)
21:09:19	458/458	---M-Z	200	added ('OK')	text/css	date:Sun,%2031%20Jan%202021%2016:54:45%20GMT	https://hoteltara.rs/wp-content/themes/hotello/inc/admin/theme_options/sticky_header/assets/sticky.css?ver=024acc6dcf535e3de1106b99c0208dfd	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/themes/hotello/inc/admin/theme_options/sticky_header/assets/sticky9cf1.css	(from https://hoteltara.rs/)
21:09:19	485416/485416	---M-Z	200	added ('OK')	text/css	date:Fri,%2012%20Feb%202021%2013:32:22%20GMT	https://hoteltara.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/plugins/js_composer/assets/css/js_composer.mine6df.css	(from https://hoteltara.rs/)
21:09:20	89684/89684	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Feb%202023%2013:26:24%20GMT	https://hoteltara.rs/wp-includes/js/jquery/jquery.min.js?ver=3.6.1	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-includes/js/jquery/jquery.mina7a0.js	(from https://hoteltara.rs/)
21:09:20	11224/11224	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Dec%202021%2016:03:32%20GMT	https://hoteltara.rs/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://hoteltara.rs/)
21:09:20	11898/11898	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Feb%202023%2013:27:41%20GMT	https://hoteltara.rs/wp-content/plugins/google-analytics-for-wordpress/assets/js/frontend-gtag.min.js?ver=8.12.1	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/plugins/google-analytics-for-wordpress/assets/js/frontend-gtag.min79da.js	(from https://hoteltara.rs/)
21:09:20	124185/124185	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2031%20Jan%202021%2017:27:14%20GMT	https://hoteltara.rs/wp-content/plugins/revslider/public/assets/js/rbtools.min.js?ver=6.3.6	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/plugins/revslider/public/assets/js/rbtools.min0587.js	(from https://hoteltara.rs/)
21:09:21	337085/337085	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2031%20Jan%202021%2017:27:14%20GMT	https://hoteltara.rs/wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.3.6	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/plugins/revslider/public/assets/js/rs6.min0587.js	(from https://hoteltara.rs/)
21:09:21	47434/47434	---MCZ	200	added ('OK')	application/json	date:Sat,%2019%20Aug%202023%2019:09:21%20GMT	https://hoteltara.rs/wp-json/wp/v2/pages/1744	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-json/wp/v2/pages/1744.json	(from https://hoteltara.rs/)
21:09:21	347262/347262	---MCZ	200	added ('OK')	application/json	date:Sat,%2019%20Aug%202023%2019:09:21%20GMT	https://hoteltara.rs/wp-json/	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-json/index.html	(from https://hoteltara.rs/)
21:09:21	787/787	---M-Z	200	added ('OK')	text/xml	date:Sat,%2019%20Aug%202023%2019:09:21%20GMT	https://hoteltara.rs/xmlrpc.php?rsd	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/xmlrpc0db0.php	(from https://hoteltara.rs/)
21:09:22	1045/1045	---M-Z	200	added ('OK')	application/xml	date:Tue,%2007%20Dec%202021%2016:03:32%20GMT	https://hoteltara.rs/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-includes/wlwmanifest.xml	(from https://hoteltara.rs/)
21:09:22	2746/2746	---M-Z	200	added ('OK')	application/json	date:Sat,%2019%20Aug%202023%2019:09:22%20GMT	https://hoteltara.rs/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhoteltara.rs%2F	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-json/oembed/1.0/embedaa6d.json	(from https://hoteltara.rs/)
21:09:22	2864/2864	---M-Z	200	added ('OK')	text/xml	date:Sat,%2019%20Aug%202023%2019:09:22%20GMT	https://hoteltara.rs/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhoteltara.rs%2F&format=xml	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-json/oembed/1.0/embeda43e	(from https://hoteltara.rs/)
21:09:23	1/1	---M-Z	400	error ('Bad%20Request')	text/html	date:Sat,%2019%20Aug%202023%2019:09:23%20GMT	https://hoteltara.rs/wp-admin/admin-ajax.php	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-admin/admin-ajax.php	(from https://hoteltara.rs/)
21:09:23	14439/14439	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2017:34:42%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/cropped-fav-1-32x32.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/cropped-fav-1-32x32.jpg	(from https://hoteltara.rs/)
21:09:23	17781/17781	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2017:34:42%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/cropped-fav-1-192x192.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/cropped-fav-1-192x192.jpg	(from https://hoteltara.rs/)
21:09:24	17587/17587	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2017:34:42%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/cropped-fav-1-180x180.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/cropped-fav-1-180x180.jpg	(from https://hoteltara.rs/)
21:09:24	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2019%20Aug%202023%2019:09:24%20GMT	https://hoteltara.rs/rezervacije/	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/rezervacije/index.html	(from https://hoteltara.rs/)
21:09:24	12186/12186	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/11/logo-belo-hotel.png	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/11/logo-belo-hotel.png	(from https://hoteltara.rs/)
21:09:29	68887/68887	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:09:25%20GMT	https://hoteltara.rs/restoran/	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/restoran/index.html	(from https://hoteltara.rs/)
21:09:29	95246/95246	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:09:25%20GMT	https://hoteltara.rs/sobe/	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/sobe/index.html	(from https://hoteltara.rs/)
21:09:31	64178/64178	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:09:30%20GMT	https://hoteltara.rs/sala-za-sastanke/	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/sala-za-sastanke/index.html	(from https://hoteltara.rs/)
21:09:32	62411/62411	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:09:31%20GMT	https://hoteltara.rs/kontakt/	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/kontakt/index.html	(from https://hoteltara.rs/)
21:09:35	19622/19622	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Dec%202020%2016:33:48%20GMT	http://hoteltara.rs/wp-content/uploads/revslider/slider-home1/rev_slider_mask.png	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/revslider/slider-home1/rev_slider_mask.png	(from https://hoteltara.rs/)
21:09:39	18145/18145	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Dec%202021%2018:16:42%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Soba-COMFORT-2-Hotel-Tara-4-1-370x210.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Soba-COMFORT-2-Hotel-Tara-4-1-370x210.jpg	(from https://hoteltara.rs/)
21:09:39	64452/64452	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:09:39%20GMT	https://hoteltara.rs/galerija/	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/galerija/index.html	(from https://hoteltara.rs/)
21:09:43	18541/18541	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Dec%202021%2019:08:59%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Soba-COMFORT-14-Hotel-Tara-3-1-370x210.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Soba-COMFORT-14-Hotel-Tara-3-1-370x210.jpg	(from https://hoteltara.rs/)
21:09:45	134796/134796	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:09:43%20GMT	https://hoteltara.rs/?room_type=comfort	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/index0cf2.html	(from https://hoteltara.rs/)
21:09:48	17602/17602	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Dec%202021%2019:08:59%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Soba-COMFORT-13-Hotel-Tara-1-1-370x210.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Soba-COMFORT-13-Hotel-Tara-1-1-370x210.jpg	(from https://hoteltara.rs/)
21:09:50	134132/134132	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:09:48%20GMT	https://hoteltara.rs/?room_type=klasik	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/indexbe79.html	(from https://hoteltara.rs/)
21:09:53	17890/17890	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Dec%202021%2019:05:26%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Soba-KLASIK-18-Hotel-Tara-1-1-370x210.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Soba-KLASIK-18-Hotel-Tara-1-1-370x210.jpg	(from https://hoteltara.rs/)
21:09:55	135602/135602	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:09:53%20GMT	https://hoteltara.rs/?room_type=premium	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/index0a57.html	(from https://hoteltara.rs/)
21:09:59	17787/17787	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Dec%202021%2019:05:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Soba-KLASIK-17-Hotel-Tara-1-1-370x210.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Soba-KLASIK-17-Hotel-Tara-1-1-370x210.jpg	(from https://hoteltara.rs/)
21:10:01	127621/127621	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:09:59%20GMT	https://hoteltara.rs/?room_type=standard	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/indexdea2.html	(from https://hoteltara.rs/)
21:10:03	237475/237475	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	http://hoteltara.rs/wp-content/uploads/2020/12/hotel-tara-header.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/hotel-tara-header.jpg	(from https://hoteltara.rs/)
21:10:04	16761/16761	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Dec%202021%2019:05:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Soba-KLASIK-15-Hotel-Tara-4-370x210.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Soba-KLASIK-15-Hotel-Tara-4-370x210.jpg	(from https://hoteltara.rs/)
21:10:06	18729/18729	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Dec%202021%2019:15:38%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Soba-PREMIUM-16-Hotel-Tara-1-370x210.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Soba-PREMIUM-16-Hotel-Tara-1-370x210.jpg	(from https://hoteltara.rs/)
21:10:10	83882/83882	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:10:09%20GMT	https://hoteltara.rs/smestaj/soba-comfort-2/	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/smestaj/soba-comfort-2/index.html	(from https://hoteltara.rs/)
21:10:10	78171/78171	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:10:08%20GMT	https://hoteltara.rs/smestaj/soba-comfort-14/	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/smestaj/soba-comfort-14/index.html	(from https://hoteltara.rs/)
21:10:12	14706/14706	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Dec%202021%2019:12:54%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Soba-PREMIUM-10-Hotel-Tara-1-370x210.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Soba-PREMIUM-10-Hotel-Tara-1-370x210.jpg	(from https://hoteltara.rs/)
21:10:14	80418/80418	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:10:13%20GMT	https://hoteltara.rs/smestaj/soba-comfort-13/	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/smestaj/soba-comfort-13/index.html	(from https://hoteltara.rs/)
21:10:17	18683/18683	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Dec%202021%2019:12:54%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Soba-PREMIUM-9-Hotel-Tara-1-370x210.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Soba-PREMIUM-9-Hotel-Tara-1-370x210.jpg	(from https://hoteltara.rs/)
21:10:17	74557/74557	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:10:14%20GMT	https://hoteltara.rs/smestaj/soba-klasik-18/	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/smestaj/soba-klasik-18/index.html	(from https://hoteltara.rs/)
21:10:19	75801/75801	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:10:19%20GMT	https://hoteltara.rs/smestaj/soba-klasik-17/	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/smestaj/soba-klasik-17/index.html	(from https://hoteltara.rs/)
21:10:23	18573/18573	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2018/07/soba-STANDARD-1-Hotel-Tara-1-370x210.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2018/07/soba-STANDARD-1-Hotel-Tara-1-370x210.jpg	(from https://hoteltara.rs/)
21:10:23	76050/76050	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:10:20%20GMT	https://hoteltara.rs/smestaj/soba-klasik-15/	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/smestaj/soba-klasik-15/index.html	(from https://hoteltara.rs/)
21:10:26	17899/17899	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Dec%202021%2019:05:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Soba-STANDARD-4-Hotel-Tara-2-1-370x210.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Soba-STANDARD-4-Hotel-Tara-2-1-370x210.jpg	(from https://hoteltara.rs/)
21:10:27	81782/81782	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:10:26%20GMT	https://hoteltara.rs/smestaj/soba-premium-16-sa-galerijom/	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/smestaj/soba-premium-16-sa-galerijom/index.html	(from https://hoteltara.rs/)
21:10:27	406499/406499	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2016:55:16%20GMT	http://hoteltara.rs/wp-content/uploads/2020/12/slide-2-1.jpg	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/slide-2-1.jpg	(from https://hoteltara.rs/)
21:10:27	9129/9129	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/nt.png	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/nt.png	(from https://hoteltara.rs/)
21:10:29	79238/79238	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:10:28%20GMT	https://hoteltara.rs/smestaj/soba-premium-10-sa-galerijom/	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/smestaj/soba-premium-10-sa-galerijom/index.html	(from https://hoteltara.rs/)
21:10:29	74444/74444	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Aug%202023%2019:10:28%20GMT	https://hoteltara.rs/smestaj/soba-standard-1/	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/smestaj/soba-standard-1/index.html	(from https://hoteltara.rs/)
21:10:29	8728/8728	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/zn.png	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/zn.png	(from https://hoteltara.rs/)
21:10:29	1252881/1252881	---M--	200	added ('OK')	application/pdf	date:Tue,%2021%20Feb%202023%2022:39:41%20GMT	https://hoteltara.rs/hoteltaracenovnik.pdf	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/hoteltaracenovnik.pdf	(from https://hoteltara.rs/)
21:10:29	8142/8142	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/s.png	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/s.png	(from https://hoteltara.rs/)
21:10:29	7035/7035	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2018/06/zo.png	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2018/06/zo.png	(from https://hoteltara.rs/)
21:10:29	4518/4518	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2018/06/tk.png	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2018/06/tk.png	(from https://hoteltara.rs/)
21:10:30	176/176	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Feb%202022%2016:57:29%20GMT	https://hoteltara.rs/wp-content/plugins/instagram-feed/img/placeholder.png	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/plugins/instagram-feed/img/placeholder.png	(from https://hoteltara.rs/)
21:10:30	126134/126134	---M--	200	added ('OK')	application/pdf	date:Wed,%2016%20Dec%202020%2016:13:27%20GMT	https://hoteltara.rs/wp-content/uploads/2020/12/Garni-hotel-Tara-KUCNI-RED.pdf	C:/My%20Web%20Sites/Koliba%20Grza/hoteltara.rs/wp-content/uploads/2020/12/Garni-hotel-Tara-KUCNI-RED.pdf	(from https://hoteltara.rs/)
